SK_ID_CURR,TARGET
102374,0.09240437663961742
102380,0.050176296657175
102387,0.12638195083992382
102393,0.04145485121880953
102403,0.04332409007162102
102413,0.1286163853331872
102414,0.007956910843391169
102415,0.06101015884633104
102416,0.13415303678075308
102439,0.07962324052365957
102441,0.04263189602349099
102443,0.04391697595578471
102444,0.013158203419053304
102445,0.0010233670384974848
102448,0.03571016919458527
102449,0.08422611366797474
102450,0.23208461068153305
102456,0.10408372387553413
102458,0.03552504807440207
102459,0.07952837781921257
102465,0.04316097707960723
102470,0.217937688559636
102471,0.061176497748373804
102475,0.0894263407636294
102476,0.07958801195529586
102506,0.22968212549895048
102509,0.04220306191130129
102519,0.03865782887456205
102522,0.09018928859799803
102545,0.0313365024704714
102549,0.07066753148096898
102562,0.05815264408033569
102563,0.09000251549163417
102568,0.10329649224452489
102582,0.0877637173178971
102592,0.05090069496420089
102597,0.07764697301385431
102605,0.0003249736556631632
102614,0.027406673322651436
102617,0.0450749915212349
102634,0.10215367815197739
102652,0.043862865793444214
102655,0.061667138750850344
102671,0.046583568524806065
102694,0.08579193775478008
102701,0.0963547986441581
102703,0.049045651078036455
102704,0.02559839372202983
102713,0.03906598644898608
102720,0.0680150956442444
102731,0.05028408896465208
102733,0.07544812183408886
102749,0.10684068642275846
102755,0.030612406939951233
102763,0.041801871939350685
102770,0.1333523877707675
102772,0.23077036466772835
102799,0.1723106393932799
102838,0.054798531330384016
102854,0.02514779006479974
102862,0.09492432708927173
102863,0.04083095885581398
102867,0.03172532382509918
102868,0.03750662509119799
102878,0.08942739759952827
102887,0.1446880563160744
102898,0.08666727463958707
102904,0.14742188301375697
102912,0.11108233593016853
102919,0.04597822939088934
102927,0.07778693577100335
102932,0.12132982848959012
102933,0.24527581104823828
102935,0.052239991642052404
102958,0.06481058508714506
102969,0.18945577140848252
102971,0.08043769088364762
102975,0.015749748840482355
102979,0.06464078853111045
102982,0.01777080072949674
102987,0.04434875872167494
102989,0.07526628355290418
102995,0.0514914289175251
102996,0.0641770898107378
103000,0.0718810161389764
103001,0.08436301978174349
103004,0.05016167412987687
103010,0.04118452297517847
103025,0.13024160110823405
103029,0.0010882168717644418
103046,0.12081866904855784
103056,0.0428907469246755
103062,0.05832479865927413
103078,0.06453166789780163
103083,0.0256929357063037
103092,0.124476176477827
103096,0.11123275233713205
103097,0.07973384537855135
103102,0.18739284072684054
103112,0.14968701167704077
103132,0.056774893468785455
103144,0.12890239738318812
103145,0.0678557008181923
103146,0.08392689567534427
103147,0.11213058924338164
103158,0.06118466835355128
103171,0.24562443611324422
103173,0.05630221556314581
103184,0.06498438610597702
103195,0.1360736771414297
103196,0.04182815789546393
103206,0.029267072819030873
103230,0.026628378198863135
103231,0.15139393823780975
103232,0.07677643228948239
103239,0.1992292852173057
103240,0.07854747207628433
103243,0.12854895013694329
103252,0.09943397813836582
103258,0.09307827132782603
103259,0.11175524069273401
103279,0.047915256326992714
103280,0.021472853834588843
103286,0.052638294344741585
103287,0.2065269229349285
103290,0.0411633881143042
103298,0.04977188629674533
103315,0.023261777654212435
103319,0.00023378472151184537
103334,0.08592570254280951
103336,0.06519772151546877
103345,0.09392401278517605
103368,0.11978317383119273
103371,0.07726241425821533
103377,0.06151942867945349
103398,0.04158198158933056
103404,0.04285022024779665
103408,0.11926153212456249
103410,0.041014115812471844
103418,0.06553705122828983
103420,0.18188702901591156
103432,0.1808028990485693
103433,0.025481505816129867
103436,0.019091228678361855
103440,0.08775809547201495
103453,0.045549851806136875
103459,0.11869144991912708
103460,0.06874858473850798
103461,0.029640657178594768
103462,0.1361757479742828
103473,0.13380617817608997
103474,0.05674104117192689
103475,0.06849705875278464
103478,0.28812092148587826
103480,0.06646866007971626
103484,0.023625618137611853
103494,0.04561737137953237
103513,0.0023758031816518174
103515,0.06147865767367113
103516,0.181337914356961
103525,0.0007069530548504043
103541,0.3032509499861143
103544,0.029043510388776346
103562,0.17542138075304145
103570,0.3001926855754824
103572,0.1286420292164916
103574,0.08706506164165938
103575,0.03417695770475414
103591,0.09470679591936267
103594,0.03990202259804645
103609,0.07091811141807523
103613,0.0528370565492045
103614,0.06417140269396461
103615,0.02665979454124936
103624,0.07437427483087483
103625,0.2555297345131647
103628,0.22601968212290682
103629,0.049292255832669316
103647,0.05262152838087238
103648,0.1607428554061501
103651,0.2256080649234659
103658,0.029239650202540626
103668,0.05464611562165904
103669,0.08344972814651731
103676,0.04660128463757099
103682,0.03285901245743277
103683,0.05789621592828183
103689,0.030453591298878355
103725,0.10997478343484454
103733,0.05038551462763714
103744,0.044132252920106176
103762,0.07288591941706896
103771,0.1596157095368703
103773,0.01887281800373912
103783,0.07710814267700004
103784,0.032619019340140956
103808,0.034635326709782976
103812,0.062377518463128556
103813,0.05369734924467927
103814,0.040217762756778845
103818,0.10609281624081907
103824,0.07863583261855947
103828,0.02395416126152193
103830,0.1163402749042675
103840,0.0480727185107027
103842,0.13243226257584098
103847,0.11178904510309695
103848,0.11771501134093997
103851,0.010909112157067108
103854,0.08789914864005849
103857,0.3673676320952262
103861,0.01769245962466864
103862,0.06171665914788347
103865,0.056094161018631884
103870,0.048585161376763775
103876,0.02403225053110027
103891,0.35092199402934515
103908,0.03250827338783637
103914,0.05593129901525097
103918,0.1037320578586561
103940,0.13866928534693823
103963,0.14692406351788534
103966,0.04336578931082063
103971,0.06889223951140463
103980,0.09402199712491874
103984,0.06517363841200981
103985,0.08098119446535927
103998,0.12154510999525879
104019,0.044610599749192535
104026,0.02503015168144802
104035,0.15004922110397015
104044,0.04787773708023281
104045,0.06417860250496685
104047,0.03039332341058591
104051,0.03296753509397633
104058,0.06650476599997343
104063,0.027247533274447972
104066,0.030359782201875827
104087,0.023856011003189022
104089,0.10750249137940719
104095,0.03417286982656731
104098,0.17373651829910525
104104,0.03331366008246263
104110,0.13949713765986907
104120,0.0659399429518501
104122,0.07554544423004952
104131,0.03004983421920667
104132,0.10060532307264212
104135,0.052903328389151835
104136,0.07640091290768442
104149,0.11669585521614573
104150,0.0734065124929017
104156,0.11200452690156067
104165,0.35519040074515545
104175,0.07990391929773993
104179,0.10229306326630923
104184,0.1778136413568532
104206,0.07966117588061417
104216,0.10233021561259642
104230,0.10658068749100415
104257,0.032724134209121215
104272,0.07915549410325692
104273,0.12271906969549945
104278,0.017086591681968584
104294,0.2915346460235192
104295,0.15530488487836236
104297,0.03052319899977464
104298,0.1374862754145236
104308,0.09237727294795187
104318,0.0822617928665437
104319,0.04271770569236182
104320,0.07742008739381133
104327,0.09302934187323224
104334,0.10366900200626321
104344,0.10682992948009028
104350,0.05993294794966285
104351,0.11342013070163333
104354,0.16571929869502502
104369,0.06149835046661697
104376,0.07241282030381505
104381,0.02415382202544141
104384,0.10673107342686983
104391,0.10778758469749841
104394,0.04192623369881029
104398,0.18863779218852567
104402,0.08851701485327235
104408,0.03425075355323745
104409,0.052637108836614106
104410,0.1785523835626919
104412,0.2021918154489918
104417,0.06137992675181369
104424,0.06476303776721114
104426,0.05190381380579623
104435,0.04081127960008752
104445,0.05008124768965721
104458,0.010824133349520692
104460,0.04525359161895621
104466,0.07895262089686925
104472,0.20064055974379397
104473,0.05809819033683722
104479,0.038059555181961885
104480,0.04550560669862385
104482,0.16171598644264504
104499,0.04151531157732405
104501,0.02272397028042007
104502,0.07197626697975842
104506,0.05403615697179088
104510,0.05044045659719706
104512,0.03921954720639297
104520,0.18075974812988502
104528,0.13142843234764495
104529,0.03475889627127055
104541,0.06046634207722427
104578,0.05558792760994834
104584,0.05068181055288719
104588,0.08918008133701055
104602,0.12789277951669384
104610,0.025402952165672083
104611,0.15828202181945555
104618,0.058783600666133105
104620,0.08849316741249978
104622,0.03994482062382328
104624,0.1390027807247031
104625,0.09764462763111406
104634,0.060641316722504585
104639,0.11756975756085208
104646,0.03640207157937071
104647,0.07762502941596848
104652,0.027603691747683578
104670,0.15036509689553768
104677,0.036297856689530124
104685,0.08266799567232062
104691,0.04591140812920644
104696,0.050844479492615294
104699,0.018796633608702915
104712,0.12571318693106734
104714,0.05889007632917294
104717,0.06588618814533198
104718,0.03542846569338418
104740,0.0349714659822348
104741,0.06170192458178892
104743,0.020760076549091865
104744,0.09430951207672611
104747,0.056014138253246984
104767,0.07890396948363787
104772,0.28008702527486856
104776,0.19162105966750234
104779,0.05470259605549527
104814,0.05925734833669807
104815,0.03644895689163238
104830,0.11633178701253707
104831,0.18411094292943336
104833,0.09930526909696771
104839,0.10540304636395982
104840,0.07138012178349737
104860,0.1717404460549929
104861,0.004822346117185552
104866,0.08441789578557621
104870,0.03006270868160203
104877,0.08381638660969185
104878,0.02631698955955469
104879,0.06683555608661472
104880,0.09739841382137866
104899,0.012984103335024524
104906,0.02921611347014571
104907,0.09699511561535068
104913,0.11834658537532428
104916,0.047915324239439804
104921,0.06802128750180976
104930,0.045176494019758116
104931,0.14670971107675643
104936,0.04357258600131733
104937,0.17011512260980094
104942,0.07722313159826029
104943,0.04691724377782329
104969,0.09554574628387115
104972,0.16670254883763733
104988,0.17189156183203758
105013,0.07994127747545725
105015,0.06565948042215855
105019,0.046665356989255016
105027,0.11132932071667832
105030,0.036828583200576546
105035,0.5007246461767869
105041,0.08465962117988339
105051,0.1034392440280979
105056,0.07851125573749451
105067,0.374310295750591
105071,0.18667332785114543
105072,0.02357207616604834
105074,0.20519483053303755
105091,0.06453947504755336
105101,0.05774864935825801
105103,0.062313190576813754
105134,0.05969632207702969
105139,0.07297501674165273
105142,0.05414692453758865
105146,0.17337792499804117
105163,0.05313121667671941
105168,0.07794330366972864
105172,0.015953616739975897
105176,0.22356580673330026
105195,0.06029871274718825
105196,0.2326328746218752
105197,0.023336153316912807
105203,0.03897268227045541
105223,0.0740124728830814
105227,0.14536867875453655
105228,0.018656373755421448
105230,0.11524273358559535
105231,0.0378746120062185
105239,0.04992532592510545
105242,0.0011295416343983671
105244,0.03755654534570548
105245,0.09610040244931034
105248,0.027687125529122877
105249,0.07425913187110054
105266,0.17385657088966272
105271,0.2928721673251803
105276,0.16159865017215502
105282,0.03190792907519129
105292,0.08323900832761469
105297,0.01564736947645569
105332,0.12262809117612249
105333,0.03440202004174301
105343,0.08046884130437225
105344,0.0621712562256104
105345,0.12624176319575048
105357,0.10412576600706334
105359,0.15844742095633185
105366,0.02582212577867593
105367,0.0435639152007404
105370,0.021240503803324325
105377,0.08889166678832633
105390,0.0009215191350228829
105399,0.01671679605510509
105403,0.04956355253392051
105404,0.04779610580299811
105414,0.03186102223907901
105417,0.11467393662479987
105425,0.15011690619283816
105452,0.03770585326364566
105454,0.04251809755426469
105456,0.08486337951379888
105470,0.05600745139200016
105471,0.0534030898891387
105483,0.08220275325310089
105493,0.10533030717378233
105508,0.1369735781259338
105514,0.05780571999686128
105515,0.025346318915680073
105528,0.3211879454639058
105529,0.048078169123667636
105531,0.03864074546573322
105532,0.08567945791090197
105558,0.024089000996692485
105574,0.04683293766004784
105578,0.025134411099344806
105584,0.14931744184268544
105595,0.1667781984950871
105617,0.13980971738366094
105618,0.023367918922922816
105621,0.09786261301229252
105625,0.11182372327126798
105629,0.09912506831307727
105630,0.024014784434390757
105634,0.041249740100826916
105635,0.06761404170916906
105641,0.10878711795085153
105647,0.08989682127673172
105648,0.08209807706097721
105655,0.03141969063292605
105657,0.0871263608969949
105672,0.0870730380831366
105678,0.06360394046722534
105682,0.09056801625455237
105691,0.042225038664432654
105692,0.18216238534839077
105706,0.11100411096047078
105712,0.07217250166137458
105720,0.1459608188050704
105734,0.05852313597550461
105735,0.043879978643711084
105736,0.054645447689948966
105737,0.04731567822692037
105738,0.08660673665865336
105740,0.15078012608855212
105744,0.0434253766985868
105747,0.16977992073220688
105749,0.2111304497803539
105754,0.06173154903687035
105758,0.027790911949239886
105760,0.14011396035130896
105767,0.05114918073294076
105784,0.09989702344507057
105791,0.033058610288511536
105802,0.1539562118251312
105807,0.2737162659054339
105809,0.022295140550540563
105816,0.14205994685688939
105817,0.0612627857445011
105824,0.10987438451708406
105832,0.07552918153490135
105856,0.04488008820223712
105865,0.06310174916623645
105899,0.1460189772787969
105906,0.06537620942155582
105916,0.1327583052785292
105923,0.0713183830768841
105937,0.16872995419425624
105965,0.03100204599960688
105966,0.08174103991118263
105968,0.03179326463023621
105973,0.060769580883989975
105976,0.12810296069458016
105978,0.0534915554856477
105979,0.07803882907713601
105991,0.03896496978511413
105998,0.09565614017204647
105999,0.038391627068803315
106000,0.15374408612756116
106001,0.08223786069025583
106010,0.028050757929894973
106011,0.04613574020397437
106013,0.23153662011885234
106015,0.038466807231095405
106026,0.02581216426722246
106032,0.034411968622965784
106035,0.05425543187927096
106040,0.15448990355619785
106041,0.18110649938311046
106044,0.0670402019934905
106053,0.1510526110908052
106054,0.05008588543022005
106065,0.25251336363344923
106081,0.033260394013538225
106083,0.057021468899714746
106087,0.07137714582885277
106090,0.07885267088867397
106101,0.033905335444144806
106102,0.1015967011048204
106109,0.079199551592925
106116,0.0754326757772955
106150,0.033322466690729476
106155,0.15584253935841427
106166,0.04540045669398845
106176,0.08206326394655625
106189,0.046721423914883445
106199,0.17971245734895192
106205,0.19595907141826457
106206,0.011781679740234452
106211,0.016846211497739183
106214,0.07175145781529826
106216,0.05385542889926593
106217,0.14252176632239244
106225,0.00127136881375602
106249,0.02780016173246176
106256,0.11687560231265398
106258,0.07343246254627384
106261,0.09952451049309047
106262,0.08790674205806931
106264,0.035571339862840515
106271,0.08444929974319196
106276,0.03155811699508421
106277,0.10423049670431134
106286,0.06141355660889564
106293,0.04845183395689269
106295,0.037967030129255
106296,0.031644071458174675
106297,0.17471226839601434
106298,0.0596692476422662
106311,0.05105150070212445
106314,0.040667322770918245
106320,0.09577095855389126
106334,0.07952119050769241
106346,0.12615430945187645
106347,0.020394330311813855
106349,0.07598203028642635
106354,0.07217819189016954
106360,0.01994208657996453
106373,0.10848712654293698
106377,0.04867629138479228
106386,0.15433067852974705
106387,0.07003460565153244
106391,0.02020372086515022
106401,0.22096031519792286
106411,0.10647380323504417
106413,0.1865263315453516
106426,0.16621035026279846
106427,0.04325729989080381
106428,0.05332824795484869
106434,0.0735214259697631
106438,0.1018246784987748
106440,0.05458372853237225
106441,0.0969156130717734
106452,0.2500144806680678
106453,0.059450526573042006
106454,0.015424128829591557
106457,0.26370861233522847
106484,0.019547196883236282
106488,0.11927389872470838
106491,0.06209913405718835
106514,0.11935761412532639
106527,0.06539981117231343
106528,0.027111380427239613
106529,0.021474736313415538
106534,0.13580715907391788
106550,0.16140488494282812
106577,0.03598176640587064
106585,0.06635993826274214
106590,0.02566558090269644
106607,0.03625344397584482
106610,0.05610346415969998
106611,0.042639157070590995
106612,0.14686882679717705
106624,0.020550593971414847
106631,0.04927972957197997
106647,0.2955922930020553
106660,0.09137550108462714
106674,0.009259598851413588
106687,0.03234771422211014
106712,0.06588643398425745
106713,0.016762546697222293
106717,0.0813360713208479
106720,0.17976665275336623
106721,0.07614240841819842
106724,0.060003060590228904
106735,0.0321874120518166
106739,0.05281247698963631
106740,0.0616514950407501
106754,0.05139579313881487
106760,0.15336352578433338
106761,0.04477362371487251
106784,0.18555482166454235
106787,0.06352645809191372
106797,0.03132865179552142
106798,0.09365846115179283
106802,0.19450907885419283
106803,0.22821330873968962
106804,0.3180180333445987
106805,0.05793181503268425
106810,0.18198981458776262
106812,0.07012720460516617
106813,0.0105773132095313
106817,0.09746689520905491
106822,0.043547962437579454
106823,0.06496707922320097
106827,0.017663112565188686
106841,0.03233193674870332
106851,0.06664809118771013
106852,0.09705330942497867
106853,0.2300726163966564
106854,0.3485691878120174
106861,0.07959900775834468
106873,0.09971359335457158
106877,0.037352284138876486
106878,0.05116956611236621
106881,0.127693525696417
106900,0.00530071588217478
106906,0.051530205179325404
106907,0.06482057991395081
106914,0.04859135150191484
106916,0.04705952244550624
106924,0.015271742326733347
106931,0.05119622170152094
106936,0.06339725140650854
106937,0.1708612536575813
106938,0.09763052999129715
106939,0.08896486289881123
106943,0.02364010522365725
106944,0.08739870367832626
106967,0.10571590697486058
106980,0.09044418443478111
106986,0.06153539498764872
106987,0.07883646194390619
106990,0.03371905510425067
107013,0.05014961559811788
107023,0.09566604008716795
107033,0.07702236235742754
107037,0.06153712212555118
107048,0.04070799217452705
107071,0.09937090425667552
107081,0.02767359875850991
107113,0.12918511900452315
107130,0.07271916320407953
107131,0.0929913881402017
107145,0.05410217559995171
107156,0.13614596647714977
107219,0.1494355803059834
107222,0.06129077035505008
107223,0.3980937778298183
107232,0.13434018950840554
107245,0.05700596333432665
107246,0.030244363592887513
107247,0.15434243407987633
107256,0.1138033974338624
107259,0.02236668241674774
107260,0.021331183352259177
107279,0.11817638325006874
107280,0.044256210534639365
107281,0.04778212731724409
107285,0.08449272689764674
107329,0.06929237362669918
107337,0.0776675036893406
107349,0.09809056800660987
107350,0.08673255851828526
107351,0.03028676438318931
107359,0.22517654938998433
107391,0.09193750347036041
107394,0.07127602527393317
107395,0.014966572705627599
107406,0.10391843360887555
107416,0.05427838637428139
107417,0.03467855576857858
107418,0.042063079470189946
107419,0.034598479330754994
107444,0.045617358776202
107445,0.07880736500151755
107446,0.06275027980621457
107460,0.09288475072448636
107470,0.04489410572935549
107475,0.07271023579569692
107520,0.09217812779168785
107526,0.15662697670900919
107527,0.03459667295292857
107530,0.021767442642123484
107532,0.06000001716808147
107534,0.05900206773187472
107535,0.04649421884221331
107554,0.2614593236414326
107556,0.04651393627854686
107559,0.09282466173762019
107561,0.03127338328556857
107564,0.09906127643372685
107566,0.07236748626879166
107571,0.09008934654429678
107590,0.0594106826559121
107602,0.13538557596669148
107625,0.07074562631713319
107626,0.22454843053106838
107635,0.03624372945111072
107636,0.054627445986354106
107645,0.09651142202691776
107652,0.16438254383964992
107655,0.0342591046865769
107668,0.03536256090194765
107670,0.0004337278160521106
107677,0.018247684029893133
107680,0.24802364808474475
107683,0.09976066023428934
107684,0.03155109504691318
107691,0.06189153681204376
107692,0.046802251216968314
107703,0.08972981056577288
107709,0.05689370980200768
107710,0.04678756055886314
107721,0.16784957958931798
107725,0.10496556848611852
107727,0.04848993126311468
107739,0.036561499387426644
107740,0.11340299322366355
107741,0.11330550772959797
107747,0.05957801326144039
107765,0.1418582020094391
107768,0.03380222198255837
107775,0.25196563042717063
107782,0.09042666610646735
107790,0.07995845209240605
107801,0.1724487602601035
107807,0.033329382602907714
107811,0.16492597773722362
107817,0.12990696209203714
107826,0.0447999538082458
107838,0.1373120323868652
107839,0.06443891729951698
107843,0.05706145481205205
107847,0.03595970182997873
107849,0.1518268196829154
107850,0.07248050410405299
107867,0.14244777933113847
107871,0.05030039873213108
107908,0.09492131645994972
107913,0.054175894004510804
107927,0.025180746481319967
107931,0.019853800784796156
107955,0.028908195743540387
107962,0.07354590329300031
107977,0.05095254553908069
107978,0.10112744988057054
107993,0.06043836011082674
108010,0.04936079635753563
108016,0.11004945947066416
108018,0.12351450059595144
108027,0.13486672166210673
108045,0.1660817231343142
108069,0.06538678658825305
108082,0.05568250036859191
108089,0.068376734057533
108092,0.035677766653672026
108106,0.05223623954949891
108112,0.05622329723785255
108120,0.12645918639276924
108122,0.10616893871331369
108135,0.0813003914124628
108170,0.027383376827377053
108171,0.07087508261829337
108177,0.01683696636481451
108180,0.26107267738676426
108183,0.0002993821078714909
108184,0.06364331969699343
108185,0.042306153226040616
108192,0.09789042925863276
108195,0.04856362295243589
108196,0.1447336011002336
108218,0.16407560342894137
108219,0.28672337316697705
108243,0.11169812251741698
108249,0.029465587877133843
